context_variant,model,instance,test_file,test_case,num_assert_calls,oracle_methods_used,has_trycatch_assert,assert_calls,note,execution_result,llm_detected_errors,bump_bc_errors,matched_errors,missed_errors,new_errors,match_count,miss_count,new_count,error_type
Minimal,Qwen3-coder,BBC72,BBC72U239Test.java,test_main,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> neqsim.thermo.util.parameterFitting.Procede.CO2WaterMDEA.CO2_MDEA_speciation.main(new String[]{})) [L9],,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U244Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.parameterFitting.Procede.Density.density.main(new String[]{});
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U248Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.parameterFitting.Procede.WaterMDEA.Water_MDEA1.main(new String[]{});
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U26Test.java,test_clone,2,assertEquals|fail,True,"fail(msg=""Clone should throw CloneNotSupportedException"") [L16] ;; assertEquals(""Cloning not supported"", e.getMessage()) [L18]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U27Test.java,test_clone,4,assertEquals|assertNotNull|assertNotSame|fail,False,"fail(msg=""Clone method threw an exception: "" + caughtException.getMessage()) [L23] ;; assertNotNull(cloned | msg=""Cloned object should not be null"") [L26] ;; assertNotSame(original, cloned | msg=""Cloned object should be a different instance"") [L27] ;; assertEquals(original.getClass(), cloned.getClass() | msg=""Cloned object should be of the same class"") [L28]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U297Test.java,test_main,2,assertNotNull|assertTrue,True,"assertTrue(e instanceof java.lang.Exception | msg=""Expected exception to be thrown"") [L13] ;; assertNotNull(e.getMessage() | msg=""Exception message should not be null"") [L14]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U309Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.parameterFitting.pureComponentParameterFitting.acentricFactorFitting.TestFitToAntoineVapPres.main(new String[]{});
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U310Test.java,test_main,2,assertNotNull|assertTrue,True,"assertTrue(e instanceof java.lang.Exception | msg=""Expected Exception to be thrown"") [L13] ;; assertNotNull(e.getMessage() | msg=""Exception message should not be null"") [L14]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U312Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.parameterFitting.pureComponentParameterFitting.acentricFactorFitting.TestTwuCoon.main(new String[]{});
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U322Test.java,test_main,2,assertNotNull|assertTrue,True,"assertTrue(e instanceof java.lang.Exception | msg=""Expected exception to be thrown"") [L13] ;; assertNotNull(e.getMessage() | msg=""Exception message should not be null"") [L14]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U329Test.java,test_main,1,fail,True,"fail(msg=""Main method should not throw exceptions under normal circumstances: "" + e.getMessage()) [L13]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U333Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.example.BubbleFlash.main(new String[]{});
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U336Test.java,test_main,2,assertDoesNotThrow|assertTrue,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.example.DewPointCurve.main(new String[]{});
        }) [L9] ;; assertTrue(true | msg=""Main method should execute without throwing exceptions"") [L20]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U338Test.java,test_main,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> neqsim.thermo.util.example.FreezingPoint.main(new String[]{})) [L9],,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U339Test.java,test_main,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> neqsim.thermo.util.example.HeatOfVaporization.main(new String[]{})) [L9],,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U343Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> neqsim.thermo.util.example.LNGfilling.main(new String[]{})) [L9] ;; fail(msg=""Main method should not throw exceptions but threw: "" + e.getClass().getName()) [L15]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U344Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.example.LNGfreezing.main(new String[]{});
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U345Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> neqsim.thermo.util.example.LNGfreezingTestSolid1.main(new String[]{})) [L9] ;; fail(e | msg=""Main method should not throw exceptions during normal execution"") [L15]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U347Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.example.PhaseEnvelope.main(new String[]{});
        }) [L9] ;; fail(e | msg=""Main method should not throw exceptions in normal execution"") [L17]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U348Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> neqsim.thermo.util.example.PhaseEnvelope2.main(new String[]{})) [L9] ;; fail(e | msg=""Main method should not throw exceptions during normal execution"") [L15]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U352Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> neqsim.thermo.util.example.ReactiveTPflash2.main(new String[]{})) [L9] ;; fail(msg=""Main method should not throw exceptions but threw: "" + e.getClass().getName()) [L15]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U353Test.java,test_main,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> neqsim.thermo.util.example.ReadFluidData.main(new String[]{})) [L9],,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U354Test.java,test_main,2,assertTrue|fail,True,"fail(msg=""Main method should not throw exceptions under normal operation: "" + e.getMessage()) [L13] ;; assertTrue(true | msg=""Main method executed successfully"") [L18]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U355Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.example.SolidFlash.main(new String[]{});
        }) [L9] ;; fail(e | msg=""Main method should not throw exceptions under normal conditions"") [L17]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U361Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> neqsim.thermo.util.example.TPflashMembrane.main(new String[]{})) [L9] ;; fail(msg=""Main method should not throw exceptions but threw: "" + e.getClass().getName()) [L15]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U373Test.java,test_main,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> neqsim.thermo.util.example.TestGERGwater.main(new String[]{})) [L9],,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U374Test.java,test_main,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> neqsim.thermo.util.example.TestISO1982.main(new String[0])) [L9],,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U379Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.example.TestPCSAFT1_1.main(new String[]{});
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U387Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermo.util.example.TestVHflash.main(new String[]{});
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U388Test.java,test_main,1,fail,True,"fail(msg=""Main method should not throw exceptions under normal circumstances: "" + e.toString()) [L13]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U400Test.java,test_run,4,assertDoesNotThrow|assertTrue,False,"assertDoesNotThrow(() -> {
            chemicalEquilibrium.run();
        }) [L21] ;; assertTrue(testSystem.getPhase(0).getNumberOfComponents() > 0) [L26] ;; assertTrue(testSystem.getBeta() >= 0.0) [L27] ;; assertTrue(testSystem.getBeta() <= 1.0) [L28]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U400Test.java,test_run_withEmptySystem,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            chemicalEquilibrium.run();
        }) [L51]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U400Test.java,test_run_withInvalidSystem,1,assertThrows,False,"assertThrows(NullPointerException.class, () -> {
            chemicalEquilibrium.run();
        }) [L38]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U427Test.java,test_calcMmatrixHeidemann,2,assertDoesNotThrow|assertTrue,False,"assertDoesNotThrow(() -> {
            flash.calcMmatrixHeidemann();
        }) [L25] ;; assertTrue(true) [L31]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U427Test.java,test_calcMmatrixHeidemannAtBoundaryConditions,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            flash.calcMmatrixHeidemann();
        }) [L69]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U427Test.java,test_calcMmatrixHeidemannWithMultipleComponents,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            flash.calcMmatrixHeidemann();
        }) [L50]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U434Test.java,test_main,2,assertDoesNotThrow|assertTrue,False,"assertDoesNotThrow(() -> {
            neqsim.thermodynamicOperations.flashOps.SaturateWithWater.main(new String[]{});
        }) [L9] ;; assertTrue(true) [L18]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U440Test.java,test_resetK,1,assertEquals,False,"assertEquals(1.0, system.getPhase(0).getComponent(i).getK(), 1e-10, ""K value for component "" + i + "" should be reset to 1.0"") [L34]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U440Test.java,test_resetK_ErrorCondition,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> flash.resetK() | msg=""resetK should not throw exceptions even with empty system"") [L48]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U442Test.java,test_sucsSubs,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> flash.sucsSubs()) [L23],,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U443Test.java,test_run,2,assertNotNull|assertTrue,True,"assertTrue(true | msg=""Method completed without exception"") [L16] ;; assertNotNull(e | msg=""Exception should not be null if thrown"") [L20]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U449Test.java,test_main,2,assertDoesNotThrow|assertTrue,False,"assertDoesNotThrow(() -> {
            neqsim.thermodynamicOperations.flashOps.VHflashQfunc.main(new String[]{});
        }) [L9] ;; assertTrue(true) [L18]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U450Test.java,test_main,2,assertDoesNotThrow|assertTrue,False,assertDoesNotThrow(() -> neqsim.thermodynamicOperations.flashOps.VUflashQfunc.main(new String[]{})) [L9] ;; assertTrue(true) [L16],,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U458Test.java,test_run,2,assertDoesNotThrow|assertTrue,False,"assertDoesNotThrow(() -> {
            envelopeOps.run();
        }) [L13] ;; assertTrue(true | msg=""Method completed without throwing exceptions, implying Logger calls were valid"") [L20]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U459Test.java,test_calcHydrateLine,2,assertDoesNotThrow|assertNotNull,False,"assertDoesNotThrow(() -> {
            envelope.calcHydrateLine();
        }) [L13] ;; assertNotNull(envelope) [L18]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U461Test.java,test_run,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> envelope.run()) [L13],,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U464Test.java,test_run,3,assertDoesNotThrow|assertNotNull,False,"assertDoesNotThrow(() -> {
            envelope.run();
        }) [L15] ;; assertNotNull(logger) [L21] ;; assertDoesNotThrow(() -> {
            logger.info(""Test message"");
        }) [L24]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U470Test.java,test_displayResult,2,assertTrue,True,"assertTrue(true | msg=""displayResult should complete without throwing exceptions"") [L16] ;; assertTrue(e instanceof RuntimeException | msg=""Expected RuntimeException but got: "" + e.getClass().getName()) [L19]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U495Test.java,test_run,2,assertDoesNotThrow|assertNotNull,False,"assertDoesNotThrow(() -> {
            // Simulate the focal method behavior by invoking logging statements
            logger.info(""Finished TPflash..."");
            logger.info(""Finished creating arrays"");

            double RSWTOB = 1.23;
            logger.info(""RSWTOB "" + RSWTOB);

            // Simulate a fail scenario with temperature and pressure
            double temperature = 300.0;
            double pressure = 100.0;
            logger.info(""fail temperature "" + temperature + "" fail pressure "" + pressure);

            // Simulate an error log with an exception
            Exception e = new Exception(""Simulated exception"");
            logger.error(""error"", e);
        }) [L13] ;; assertNotNull(logger) [L32]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U515Test.java,test_main,2,assertTrue|fail,True,"fail(msg=""Main method should not throw exceptions: "" + e.toString()) [L13] ;; assertTrue(true | msg=""Main method executed successfully"") [L17]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U517Test.java,test_main,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> neqsim.thermodynamicOperations.util.example.MEGwaterComplexFlash.main(new String[]{})) [L9],,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U520Test.java,test_main,1,assertDoesNotThrow,False,assertDoesNotThrow(() -> neqsim.thermodynamicOperations.util.example.PhaseEnvelope.main(new String[]{})) [L9],,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U521Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> {
            neqsim.thermodynamicOperations.util.example.SolidFlash.main(new String[]{});
        }) [L9] ;; fail(e | msg=""Main method should not throw exceptions in normal execution"") [L17]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U522Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> neqsim.thermodynamicOperations.util.example.TVflash.main(new String[]{})) [L9] ;; fail(msg=""Main method should not throw exceptions under normal conditions"") [L15]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U523Test.java,test_main,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            neqsim.thermodynamicOperations.util.example.VLSolidTPFLash.main(new String[]{});
        }) [L9]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U539Test.java,test_main,2,assertDoesNotThrow|assertTrue,False,"assertDoesNotThrow(() -> neqsim.util.database.NeqSimDataBase.main(new String[]{})) [L9] ;; assertTrue(true | msg=""Main method executed without breaking changes to log4j integration"") [L17]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U53Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> {
            neqsim.physicalProperties.util.examples.TestDiffusionCoefficient.main(new String[]{});
        }) [L9] ;; fail(msg=""Main method should not throw exceptions: "" + e.toString()) [L17]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U54Test.java,test_main,2,assertDoesNotThrow|fail,True,"assertDoesNotThrow(() -> {
            neqsim.physicalProperties.util.examples.TestSolidAdsorption.main(new String[]{});
        }) [L9] ;; fail(msg=""Main method should not throw exceptions: "" + e.toString()) [L17]",,FAILURE,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,AssertionFailedError,1,2,1,behavioral
Minimal,Qwen3-coder,BBC72,BBC72U56Test.java,test_main,2,assertNotNull|assertTrue,True,assertNotNull(e) [L13] ;; assertTrue(e instanceof java.lang.Exception) [L14],,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U5Test.java,test_Newton,3,assertDoesNotThrow|assertNotNull,False,"assertDoesNotThrow(() -> {
            logger.info(""Sigma= "" + sigma);
        }) [L15] ;; assertNotNull(logger) [L20] ;; assertDoesNotThrow(() -> {
            logger.info(expectedMessage);
        }) [L24]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U71Test.java,test_characterisePlusFraction,3,assertDoesNotThrow|assertNotNull|assertTrue,False,"assertDoesNotThrow(() -> {
            characterise.characterisePlusFraction();
        }) [L21] ;; assertTrue(testSystem.getNumberOfComponents() > 0) [L26] ;; assertNotNull(testSystem.getComponent(0)) [L27]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
Minimal,Qwen3-coder,BBC72,BBC72U71Test.java,test_characterisePlusFractionWithHeavyFraction,1,assertDoesNotThrow,False,"assertDoesNotThrow(() -> {
            characterise.characterisePlusFraction();
        }) [L41]",,ERROR,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,MojoFailureException|NoSuchMethodError,,1,2,0,crash
