model,context_variant,bump_id,file_name,output_token,input_token
GPT4o,minimal,BBC63U9Test_prompt.txt,1,140/140/140/140,
GPT4o,minimal,BBC64U0Test_prompt.txt,1,185/185/185/185,
GPT4o,minimal,BBC64U100Test_prompt.txt,1,122/122/122/122,
GPT4o,minimal,BBC64U101Test_prompt.txt,1,172/172/172/172,
GPT4o,minimal,BBC64U102Test_prompt.txt,1,128/128/128/128,
GPT4o,minimal,BBC64U103Test_prompt.txt,1,133/133/133/133,
GPT4o,minimal,BBC64U104Test_prompt.txt,1,138/138/138/138,
GPT4o,minimal,BBC64U105Test_prompt.txt,1,159/159/159/159,
GPT4o,minimal,BBC64U106Test_prompt.txt,1,165/165/165/165,
GPT4o,minimal,BBC64U107Test_prompt.txt,1,139/139/139/139,
GPT4o,minimal,BBC64U108Test_prompt.txt,1,107/107/107/107,
GPT4o,minimal,BBC64U109Test_prompt.txt,1,161/161/161/161,
GPT4o,minimal,BBC64U10Test_prompt.txt,1,178/178/178/178,
GPT4o,minimal,BBC64U110Test_prompt.txt,1,107/107/107/107,
GPT4o,minimal,BBC64U111Test_prompt.txt,1,178/178/178/178,
GPT4o,minimal,BBC64U112Test_prompt.txt,1,160/160/160/160,
GPT4o,minimal,BBC64U113Test_prompt.txt,1,159/159/159/159,
GPT4o,minimal,BBC64U114Test_prompt.txt,1,133/133/133/133,
GPT4o,minimal,BBC64U115Test_prompt.txt,1,151/151/151/151,
GPT4o,minimal,BBC64U116Test_prompt.txt,1,131/131/131/131,
GPT4o,minimal,BBC64U117Test_prompt.txt,1,127/127/127/127,
GPT4o,minimal,BBC64U118Test_prompt.txt,1,109/109/109/109,
GPT4o,minimal,BBC64U119Test_prompt.txt,1,229/229/229/229,
GPT4o,minimal,BBC64U11Test_prompt.txt,1,144/144/144/144,
GPT4o,minimal,BBC64U120Test_prompt.txt,1,210/210/210/210,
GPT4o,minimal,BBC64U121Test_prompt.txt,1,122/122/122/122,
GPT4o,minimal,BBC64U122Test_prompt.txt,1,199/199/199/199,
GPT4o,minimal,BBC64U123Test_prompt.txt,1,136/136/136/136,
GPT4o,minimal,BBC64U124Test_prompt.txt,1,202/202/202/202,
GPT4o,minimal,BBC64U125Test_prompt.txt,1,176/176/176/176,
GPT4o,minimal,BBC64U126Test_prompt.txt,1,194/194/194/194,
GPT4o,minimal,BBC64U127Test_prompt.txt,1,94/94/94/94,
GPT4o,minimal,BBC64U128Test_prompt.txt,1,133/133/133/133,
GPT4o,minimal,BBC64U129Test_prompt.txt,1,138/138/138/138,
GPT4o,minimal,BBC64U12Test_prompt.txt,1,660/660/660/660,
GPT4o,minimal,BBC64U130Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U131Test_prompt.txt,1,175/175/175/175,
GPT4o,minimal,BBC64U132Test_prompt.txt,1,134/134/134/134,
GPT4o,minimal,BBC64U133Test_prompt.txt,1,232/232/232/232,
GPT4o,minimal,BBC64U134Test_prompt.txt,1,94/94/94/94,
GPT4o,minimal,BBC64U135Test_prompt.txt,1,317/317/317/317,
GPT4o,minimal,BBC64U136Test_prompt.txt,1,100/100/100/100,
GPT4o,minimal,BBC64U137Test_prompt.txt,1,94/94/94/94,
GPT4o,minimal,BBC64U138Test_prompt.txt,1,196/196/196/196,
GPT4o,minimal,BBC64U139Test_prompt.txt,1,94/94/94/94,
GPT4o,minimal,BBC64U13Test_prompt.txt,1,162/162/162/162,
GPT4o,minimal,BBC64U140Test_prompt.txt,1,130/130/130/130,
GPT4o,minimal,BBC64U141Test_prompt.txt,1,135/135/135/135,
GPT4o,minimal,BBC64U142Test_prompt.txt,1,102/102/102/102,
GPT4o,minimal,BBC64U143Test_prompt.txt,1,97/97/97/97,
GPT4o,minimal,BBC64U144Test_prompt.txt,1,120/120/120/120,
GPT4o,minimal,BBC64U145Test_prompt.txt,1,175/175/175/175,
GPT4o,minimal,BBC64U146Test_prompt.txt,1,136/136/136/136,
GPT4o,minimal,BBC64U147Test_prompt.txt,1,121/121/121/121,
GPT4o,minimal,BBC64U148Test_prompt.txt,1,122/122/122/122,
GPT4o,minimal,BBC64U149Test_prompt.txt,1,139/139/139/139,
GPT4o,minimal,BBC64U14Test_prompt.txt,1,687/687/687/687,
GPT4o,minimal,BBC64U150Test_prompt.txt,1,127/127/127/127,
GPT4o,minimal,BBC64U151Test_prompt.txt,1,118/118/118/118,
GPT4o,minimal,BBC64U152Test_prompt.txt,1,113/113/113/113,
GPT4o,minimal,BBC64U153Test_prompt.txt,1,134/134/134/134,
GPT4o,minimal,BBC64U154Test_prompt.txt,1,126/126/126/126,
GPT4o,minimal,BBC64U155Test_prompt.txt,1,160/160/160/160,
GPT4o,minimal,BBC64U156Test_prompt.txt,1,122/122/122/122,
GPT4o,minimal,BBC64U157Test_prompt.txt,1,124/124/124/124,
GPT4o,minimal,BBC64U158Test_prompt.txt,1,191/191/191/191,
GPT4o,minimal,BBC64U159Test_prompt.txt,1,132/132/132/132,
GPT4o,minimal,BBC64U15Test_prompt.txt,1,170/170/170/170,
GPT4o,minimal,BBC64U160Test_prompt.txt,1,178/178/178/178,
GPT4o,minimal,BBC64U161Test_prompt.txt,1,126/126/126/126,
GPT4o,minimal,BBC64U162Test_prompt.txt,1,103/103/103/103,
GPT4o,minimal,BBC64U163Test_prompt.txt,1,177/177/177/177,
GPT4o,minimal,BBC64U164Test_prompt.txt,1,144/144/144/144,
GPT4o,minimal,BBC64U165Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U166Test_prompt.txt,1,100/100/100/100,
GPT4o,minimal,BBC64U167Test_prompt.txt,1,150/150/150/150,
GPT4o,minimal,BBC64U168Test_prompt.txt,1,114/114/114/114,
GPT4o,minimal,BBC64U169Test_prompt.txt,1,167/167/167/167,
GPT4o,minimal,BBC64U16Test_prompt.txt,1,115/115/115/115,
GPT4o,minimal,BBC64U170Test_prompt.txt,1,127/127/127/127,
GPT4o,minimal,BBC64U171Test_prompt.txt,1,126/126/126/126,
GPT4o,minimal,BBC64U172Test_prompt.txt,1,95/95/95/95,
GPT4o,minimal,BBC64U173Test_prompt.txt,1,97/97/97/97,
GPT4o,minimal,BBC64U174Test_prompt.txt,1,123/123/123/123,
GPT4o,minimal,BBC64U175Test_prompt.txt,1,134/134/134/134,
GPT4o,minimal,BBC64U176Test_prompt.txt,1,178/178/178/178,
GPT4o,minimal,BBC64U177Test_prompt.txt,1,154/154/154/154,
GPT4o,minimal,BBC64U178Test_prompt.txt,1,153/153/153/153,
GPT4o,minimal,BBC64U179Test_prompt.txt,1,100/100/100/100,
GPT4o,minimal,BBC64U17Test_prompt.txt,1,281/281/281/281,
GPT4o,minimal,BBC64U180Test_prompt.txt,1,100/100/100/100,
GPT4o,minimal,BBC64U181Test_prompt.txt,1,122/122/122/122,
GPT4o,minimal,BBC64U182Test_prompt.txt,1,100/100/100/100,
GPT4o,minimal,BBC64U183Test_prompt.txt,1,240/240/240/240,
GPT4o,minimal,BBC64U184Test_prompt.txt,1,142/142/142/142,
GPT4o,minimal,BBC64U185Test_prompt.txt,1,157/157/157/157,
GPT4o,minimal,BBC64U186Test_prompt.txt,1,144/144/144/144,
GPT4o,minimal,BBC64U187Test_prompt.txt,1,134/134/134/134,
GPT4o,minimal,BBC64U188Test_prompt.txt,1,109/109/109/109,
GPT4o,minimal,BBC64U189Test_prompt.txt,1,132/132/132/132,
GPT4o,minimal,BBC64U18Test_prompt.txt,1,270/270/270/270,
GPT4o,minimal,BBC64U190Test_prompt.txt,1,147/147/147/147,
GPT4o,minimal,BBC64U191Test_prompt.txt,1,140/140/140/140,
GPT4o,minimal,BBC64U192Test_prompt.txt,1,152/152/152/152,
GPT4o,minimal,BBC64U193Test_prompt.txt,1,136/136/136/136,
GPT4o,minimal,BBC64U194Test_prompt.txt,1,141/141/141/141,
GPT4o,minimal,BBC64U195Test_prompt.txt,1,160/160/160/160,
GPT4o,minimal,BBC64U196Test_prompt.txt,1,157/157/157/157,
GPT4o,minimal,BBC64U197Test_prompt.txt,1,159/159/159/159,
GPT4o,minimal,BBC64U198Test_prompt.txt,1,151/151/151/151,
GPT4o,minimal,BBC64U199Test_prompt.txt,1,139/139/139/139,
GPT4o,minimal,BBC64U1Test_prompt.txt,1,198/198/198/198,
GPT4o,minimal,BBC64U200Test_prompt.txt,1,165/165/165/165,
GPT4o,minimal,BBC64U201Test_prompt.txt,1,234/234/234/234,
GPT4o,minimal,BBC64U202Test_prompt.txt,1,187/187/187/187,
GPT4o,minimal,BBC64U203Test_prompt.txt,1,192/192/192/192,
GPT4o,minimal,BBC64U204Test_prompt.txt,1,105/105/105/105,
GPT4o,minimal,BBC64U205Test_prompt.txt,1,186/186/186/186,
GPT4o,minimal,BBC64U206Test_prompt.txt,1,94/94/94/94,
GPT4o,minimal,BBC64U207Test_prompt.txt,1,95/95/95/95,
GPT4o,minimal,BBC64U208Test_prompt.txt,1,121/121/121/121,
GPT4o,minimal,BBC64U209Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U20Test_prompt.txt,1,163/163/163/163,
GPT4o,minimal,BBC64U210Test_prompt.txt,1,98/98/98/98,
GPT4o,minimal,BBC64U211Test_prompt.txt,1,126/126/126/126,
GPT4o,minimal,BBC64U212Test_prompt.txt,1,149/149/149/149,
GPT4o,minimal,BBC64U213Test_prompt.txt,1,122/122/122/122,
GPT4o,minimal,BBC64U214Test_prompt.txt,1,96/96/96/96,
GPT4o,minimal,BBC64U215Test_prompt.txt,1,217/217/217/217,
GPT4o,minimal,BBC64U216Test_prompt.txt,1,131/131/131/131,
GPT4o,minimal,BBC64U217Test_prompt.txt,1,132/132/132/132,
GPT4o,minimal,BBC64U218Test_prompt.txt,1,133/133/133/133,
GPT4o,minimal,BBC64U219Test_prompt.txt,1,177/177/177/177,
GPT4o,minimal,BBC64U21Test_prompt.txt,1,183/183/183/183,
GPT4o,minimal,BBC64U220Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U221Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U222Test_prompt.txt,1,164/164/164/164,
GPT4o,minimal,BBC64U223Test_prompt.txt,1,130/130/130/130,
GPT4o,minimal,BBC64U224Test_prompt.txt,1,175/175/175/175,
GPT4o,minimal,BBC64U225Test_prompt.txt,1,378/378/378/378,
GPT4o,minimal,BBC64U226Test_prompt.txt,1,423/423/423/423,
GPT4o,minimal,BBC64U227Test_prompt.txt,1,1042/1042/1042/1042,
GPT4o,minimal,BBC64U228Test_prompt.txt,1,360/360/360/360,
GPT4o,minimal,BBC64U229Test_prompt.txt,1,235/235/235/235,
GPT4o,minimal,BBC64U230Test_prompt.txt,1,359/359/359/359,
GPT4o,minimal,BBC64U231Test_prompt.txt,1,209/209/209/209,
GPT4o,minimal,BBC64U232Test_prompt.txt,1,206/206/206/206,
GPT4o,minimal,BBC64U233Test_prompt.txt,1,373/373/373/373,
GPT4o,minimal,BBC64U234Test_prompt.txt,1,248/248/248/248,
GPT4o,minimal,BBC64U235Test_prompt.txt,1,362/362/362/362,
GPT4o,minimal,BBC64U236Test_prompt.txt,1,320/320/320/320,
GPT4o,minimal,BBC64U237Test_prompt.txt,1,237/237/237/237,
GPT4o,minimal,BBC64U238Test_prompt.txt,1,316/316/316/316,
GPT4o,minimal,BBC64U239Test_prompt.txt,1,510/510/510/510,
GPT4o,minimal,BBC64U240Test_prompt.txt,1,240/240/240/240,
GPT4o,minimal,BBC64U241Test_prompt.txt,1,313/313/313/313,
GPT4o,minimal,BBC64U242Test_prompt.txt,1,585/585/585/585,
GPT4o,minimal,BBC64U243Test_prompt.txt,1,386/386/386/386,
GPT4o,minimal,BBC64U244Test_prompt.txt,1,243/243/243/243,
GPT4o,minimal,BBC64U245Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U246Test_prompt.txt,1,118/118/118/118,
GPT4o,minimal,BBC64U247Test_prompt.txt,1,144/144/144/144,
GPT4o,minimal,BBC64U248Test_prompt.txt,1,171/171/171/171,
GPT4o,minimal,BBC64U249Test_prompt.txt,1,131/131/131/131,
GPT4o,minimal,BBC64U24Test_prompt.txt,1,405/405/405/405,
GPT4o,minimal,BBC64U250Test_prompt.txt,1,191/191/191/191,
GPT4o,minimal,BBC64U251Test_prompt.txt,1,182/182/182/182,
GPT4o,minimal,BBC64U252Test_prompt.txt,1,133/133/133/133,
GPT4o,minimal,BBC64U253Test_prompt.txt,1,164/164/164/164,
GPT4o,minimal,BBC64U254Test_prompt.txt,1,149/149/149/149,
GPT4o,minimal,BBC64U255Test_prompt.txt,1,117/117/117/117,
GPT4o,minimal,BBC64U256Test_prompt.txt,1,210/210/210/210,
GPT4o,minimal,BBC64U257Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U258Test_prompt.txt,1,206/206/206/206,
GPT4o,minimal,BBC64U259Test_prompt.txt,1,148/148/148/148,
GPT4o,minimal,BBC64U25Test_prompt.txt,1,323/323/323/323,
GPT4o,minimal,BBC64U260Test_prompt.txt,1,138/138/138/138,
GPT4o,minimal,BBC64U261Test_prompt.txt,1,159/159/159/159,
GPT4o,minimal,BBC64U262Test_prompt.txt,1,120/120/120/120,
GPT4o,minimal,BBC64U263Test_prompt.txt,1,142/142/142/142,
GPT4o,minimal,BBC64U264Test_prompt.txt,1,152/152/152/152,
GPT4o,minimal,BBC64U265Test_prompt.txt,1,150/150/150/150,
GPT4o,minimal,BBC64U266Test_prompt.txt,1,115/115/115/115,
GPT4o,minimal,BBC64U267Test_prompt.txt,1,266/266/266/266,
GPT4o,minimal,BBC64U268Test_prompt.txt,1,178/178/178/178,
GPT4o,minimal,BBC64U269Test_prompt.txt,1,147/147/147/147,
GPT4o,minimal,BBC64U26Test_prompt.txt,1,254/254/254/254,
GPT4o,minimal,BBC64U270Test_prompt.txt,1,103/103/103/103,
GPT4o,minimal,BBC64U271Test_prompt.txt,1,153/153/153/153,
GPT4o,minimal,BBC64U272Test_prompt.txt,1,107/107/107/107,
GPT4o,minimal,BBC64U273Test_prompt.txt,1,143/143/143/143,
GPT4o,minimal,BBC64U274Test_prompt.txt,1,140/140/140/140,
GPT4o,minimal,BBC64U275Test_prompt.txt,1,106/106/106/106,
GPT4o,minimal,BBC64U276Test_prompt.txt,1,184/184/184/184,
GPT4o,minimal,BBC64U277Test_prompt.txt,1,188/188/188/188,
GPT4o,minimal,BBC64U278Test_prompt.txt,1,135/135/135/135,
GPT4o,minimal,BBC64U279Test_prompt.txt,1,205/205/205/205,
GPT4o,minimal,BBC64U27Test_prompt.txt,1,264/264/264/264,
GPT4o,minimal,BBC64U280Test_prompt.txt,1,228/228/228/228,
GPT4o,minimal,BBC64U281Test_prompt.txt,1,124/124/124/124,
GPT4o,minimal,BBC64U282Test_prompt.txt,1,97/97/97/97,
GPT4o,minimal,BBC64U283Test_prompt.txt,1,264/264/264/264,
GPT4o,minimal,BBC64U284Test_prompt.txt,1,273/273/273/273,
GPT4o,minimal,BBC64U285Test_prompt.txt,1,462/462/462/462,
GPT4o,minimal,BBC64U286Test_prompt.txt,1,573/573/573/573,
GPT4o,minimal,BBC64U287Test_prompt.txt,1,520/520/520/520,
GPT4o,minimal,BBC64U288Test_prompt.txt,1,157/157/157/157,
GPT4o,minimal,BBC64U289Test_prompt.txt,1,422/422/422/422,
GPT4o,minimal,BBC64U28Test_prompt.txt,1,375/375/375/375,
GPT4o,minimal,BBC64U290Test_prompt.txt,1,529/529/529/529,
GPT4o,minimal,BBC64U291Test_prompt.txt,1,400/400/400/400,
GPT4o,minimal,BBC64U293Test_prompt.txt,1,187/187/187/187,
GPT4o,minimal,BBC64U294Test_prompt.txt,1,195/195/195/195,
GPT4o,minimal,BBC64U295Test_prompt.txt,1,148/148/148/148,
GPT4o,minimal,BBC64U296Test_prompt.txt,1,258/258/258/258,
GPT4o,minimal,BBC64U297Test_prompt.txt,1,180/180/180/180,
GPT4o,minimal,BBC64U298Test_prompt.txt,1,214/214/214/214,
GPT4o,minimal,BBC64U299Test_prompt.txt,1,151/151/151/151,
GPT4o,minimal,BBC64U29Test_prompt.txt,1,580/580/580/580,
GPT4o,minimal,BBC64U2Test_prompt.txt,1,149/149/149/149,
GPT4o,minimal,BBC64U300Test_prompt.txt,1,203/203/203/203,
GPT4o,minimal,BBC64U301Test_prompt.txt,1,182/182/182/182,
GPT4o,minimal,BBC64U302Test_prompt.txt,1,151/151/151/151,
GPT4o,minimal,BBC64U303Test_prompt.txt,1,196/196/196/196,
GPT4o,minimal,BBC64U304Test_prompt.txt,1,202/202/202/202,
GPT4o,minimal,BBC64U305Test_prompt.txt,1,257/257/257/257,
GPT4o,minimal,BBC64U30Test_prompt.txt,1,376/376/376/376,
GPT4o,minimal,BBC64U31Test_prompt.txt,1,261/261/261/261,
GPT4o,minimal,BBC64U32Test_prompt.txt,1,308/308/308/308,
GPT4o,minimal,BBC64U33Test_prompt.txt,1,208/208/208/208,
GPT4o,minimal,BBC64U345Test_prompt.txt,1,161/161/161/161,
GPT4o,minimal,BBC64U346Test_prompt.txt,1,194/194/194/194,
GPT4o,minimal,BBC64U347Test_prompt.txt,1,190/190/190/190,
GPT4o,minimal,BBC64U348Test_prompt.txt,1,238/238/238/238,
GPT4o,minimal,BBC64U349Test_prompt.txt,1,221/221/221/221,
GPT4o,minimal,BBC64U34Test_prompt.txt,1,213/213/213/213,
GPT4o,minimal,BBC64U35Test_prompt.txt,1,373/373/373/373,
GPT4o,minimal,BBC64U36Test_prompt.txt,1,270/270/270/270,
GPT4o,minimal,BBC64U37Test_prompt.txt,1,425/425/425/425,
GPT4o,minimal,BBC64U38Test_prompt.txt,1,358/358/358/358,
GPT4o,minimal,BBC64U39Test_prompt.txt,1,271/271/271/271,
GPT4o,minimal,BBC64U3Test_prompt.txt,1,200/200/200/200,
GPT4o,minimal,BBC64U40Test_prompt.txt,1,300/300/300/300,
GPT4o,minimal,BBC64U41Test_prompt.txt,1,261/261/261/261,
GPT4o,minimal,BBC64U42Test_prompt.txt,1,333/333/333/333,
GPT4o,minimal,BBC64U43Test_prompt.txt,1,253/253/253/253,
GPT4o,minimal,BBC64U44Test_prompt.txt,1,362/362/362/362,
GPT4o,minimal,BBC64U45Test_prompt.txt,1,192/192/192/192,
GPT4o,minimal,BBC64U46Test_prompt.txt,1,367/367/367/367,
GPT4o,minimal,BBC64U47Test_prompt.txt,1,307/307/307/307,
GPT4o,minimal,BBC64U48Test_prompt.txt,1,215/215/215/215,
GPT4o,minimal,BBC64U49Test_prompt.txt,1,208/208/208/208,
GPT4o,minimal,BBC64U4Test_prompt.txt,1,501/501/501/501,
GPT4o,minimal,BBC64U50Test_prompt.txt,1,232/232/232/232,
GPT4o,minimal,BBC64U51Test_prompt.txt,1,361/361/361/361,
GPT4o,minimal,BBC64U54Test_prompt.txt,1,166/166/166/166,
GPT4o,minimal,BBC64U55Test_prompt.txt,1,129/129/129/129,
GPT4o,minimal,BBC64U56Test_prompt.txt,1,177/177/177/177,
GPT4o,minimal,BBC64U57Test_prompt.txt,1,114/114/114/114,
GPT4o,minimal,BBC64U58Test_prompt.txt,1,185/185/185/185,
GPT4o,minimal,BBC64U59Test_prompt.txt,1,297/297/297/297,
GPT4o,minimal,BBC64U5Test_prompt.txt,1,150/150/150/150,
GPT4o,minimal,BBC64U60Test_prompt.txt,1,118/118/118/118,
GPT4o,minimal,BBC64U61Test_prompt.txt,1,121/121/121/121,
GPT4o,minimal,BBC64U62Test_prompt.txt,1,161/161/161/161,
GPT4o,minimal,BBC64U63Test_prompt.txt,1,132/132/132/132,
GPT4o,minimal,BBC64U64Test_prompt.txt,1,126/126/126/126,
GPT4o,minimal,BBC64U65Test_prompt.txt,1,118/118/118/118,
GPT4o,minimal,BBC64U66Test_prompt.txt,1,102/102/102/102,
GPT4o,minimal,BBC64U67Test_prompt.txt,1,141/141/141/141,
GPT4o,minimal,BBC64U68Test_prompt.txt,1,118/118/118/118,
GPT4o,minimal,BBC64U69Test_prompt.txt,1,88/88/88/88,
GPT4o,minimal,BBC64U6Test_prompt.txt,1,513/513/513/513,
GPT4o,minimal,BBC64U70Test_prompt.txt,1,157/157/157/157,
GPT4o,minimal,BBC64U71Test_prompt.txt,1,127/127/127/127,
GPT4o,minimal,BBC64U72Test_prompt.txt,1,90/90/90/90,
GPT4o,minimal,BBC64U73Test_prompt.txt,1,97/97/97/97,
GPT4o,minimal,BBC64U74Test_prompt.txt,1,91/91/91/91,
GPT4o,minimal,BBC64U75Test_prompt.txt,1,186/186/186/186,
GPT4o,minimal,BBC64U76Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U77Test_prompt.txt,1,134/134/134/134,
GPT4o,minimal,BBC64U78Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U79Test_prompt.txt,1,153/153/153/153,
GPT4o,minimal,BBC64U7Test_prompt.txt,1,216/216/216/216,
GPT4o,minimal,BBC64U80Test_prompt.txt,1,179/179/179/179,
GPT4o,minimal,BBC64U81Test_prompt.txt,1,110/110/110/110,
GPT4o,minimal,BBC64U82Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U83Test_prompt.txt,1,104/104/104/104,
GPT4o,minimal,BBC64U84Test_prompt.txt,1,128/128/128/128,
GPT4o,minimal,BBC64U85Test_prompt.txt,1,190/190/190/190,
GPT4o,minimal,BBC64U86Test_prompt.txt,1,140/140/140/140,
GPT4o,minimal,BBC64U87Test_prompt.txt,1,131/131/131/131,
GPT4o,minimal,BBC64U88Test_prompt.txt,1,113/113/113/113,
GPT4o,minimal,BBC64U89Test_prompt.txt,1,143/143/143/143,
GPT4o,minimal,BBC64U8Test_prompt.txt,1,190/190/190/190,
GPT4o,minimal,BBC64U90Test_prompt.txt,1,134/134/134/134,
GPT4o,minimal,BBC64U91Test_prompt.txt,1,133/133/133/133,
GPT4o,minimal,BBC64U92Test_prompt.txt,1,150/150/150/150,
GPT4o,minimal,BBC64U93Test_prompt.txt,1,109/109/109/109,
GPT4o,minimal,BBC64U94Test_prompt.txt,1,113/113/113/113,
GPT4o,minimal,BBC64U95Test_prompt.txt,1,137/137/137/137,
GPT4o,minimal,BBC64U96Test_prompt.txt,1,99/99/99/99,
GPT4o,minimal,BBC64U97Test_prompt.txt,1,145/145/145/145,
GPT4o,minimal,BBC64U98Test_prompt.txt,1,129/129/129/129,
GPT4o,minimal,BBC64U99Test_prompt.txt,1,92/92/92/92,
GPT4o,minimal,BBC64U9Test_prompt.txt,1,157/157/157/157,
GPT4o,minimal,BBC66U0Test_prompt.txt,1,124/124/124/124,
GPT4o,minimal,BBC66U10Test_prompt.txt,1,126/126/126/126,
GPT4o,minimal,BBC66U11Test_prompt.txt,1,204/204/204/204,
GPT4o,minimal,BBC66U1Test_prompt.txt,1,165/165/165/165,
GPT4o,minimal,BBC66U2Test_prompt.txt,1,280/280/280/280,
GPT4o,minimal,BBC66U3Test_prompt.txt,1,296/296/296/296,
GPT4o,minimal,BBC66U4Test_prompt.txt,1,182/182/182/182,
GPT4o,minimal,BBC66U5Test_prompt.txt,1,130/130/130/130,
GPT4o,minimal,BBC66U6Test_prompt.txt,1,153/153/153/153,
GPT4o,minimal,BBC66U7Test_prompt.txt,1,139/139/139/139,
GPT4o,minimal,BBC66U8Test_prompt.txt,1,143/143/143/143,
GPT4o,minimal,BBC66U9Test_prompt.txt,1,158/158/158/158,
GPT4o,minimal,BBC70U0Test_prompt.txt,1,204/204/204/204,
GPT4o,minimal,BBC70U1Test_prompt.txt,1,165/165/165/165,
GPT4o,minimal,BBC70U2Test_prompt.txt,1,548/548/548/548,
GPT4o,minimal,BBC70U3Test_prompt.txt,1,381/381/381/381,
GPT4o,minimal,BBC70U4Test_prompt.txt,1,347/347/347/347,
GPT4o,minimal,BBC72U0Test_prompt.txt,1,268/268/268/268,
GPT4o,minimal,BBC72U100Test_prompt.txt,1,197/197/197/197,
GPT4o,minimal,BBC72U101Test_prompt.txt,1,189/189/189/189,
GPT4o,minimal,BBC72U102Test_prompt.txt,1,297/297/297/297,
GPT4o,minimal,BBC72U103Test_prompt.txt,1,223/223/223/223,
GPT4o,minimal,BBC72U104Test_prompt.txt,1,204/204/204/204,
GPT4o,minimal,BBC72U105Test_prompt.txt,1,307/307/307/307,
GPT4o,minimal,BBC72U106Test_prompt.txt,1,192/192/192/192,
GPT4o,minimal,BBC72U107Test_prompt.txt,1,219/219/219/219,
GPT4o,minimal,BBC72U108Test_prompt.txt,1,193/193/193/193,
GPT4o,minimal,BBC72U109Test_prompt.txt,1,205/205/205/205,
GPT4o,minimal,BBC72U10Test_prompt.txt,1,210/210/210/210,
GPT4o,minimal,BBC72U110Test_prompt.txt,1,212/212/212/212,
GPT4o,minimal,BBC72U111Test_prompt.txt,1,242/242/242/242,
GPT4o,minimal,BBC72U112Test_prompt.txt,1,199/199/199/199,
GPT4o,minimal,BBC72U113Test_prompt.txt,1,246/246/246/246,
GPT4o,minimal,BBC72U114Test_prompt.txt,1,205/205/205/205,
GPT4o,minimal,BBC72U115Test_prompt.txt,1,222/222/222/222,
GPT4o,minimal,BBC72U116Test_prompt.txt,1,242/242/242/242,
GPT4o,minimal,BBC72U117Test_prompt.txt,1,242/242/242/242,
GPT4o,minimal,BBC72U118Test_prompt.txt,1,247/247/247/247,
GPT4o,minimal,BBC72U119Test_prompt.txt,1,270/270/270/270,
GPT4o,minimal,BBC72U11Test_prompt.txt,1,247/247/247/247,
GPT4o,minimal,BBC72U120Test_prompt.txt,1,195/195/195/195,
GPT4o,minimal,BBC72U121Test_prompt.txt,1,337/337/337/337,
GPT4o,minimal,BBC72U122Test_prompt.txt,1,170/170/170/170,
GPT4o,minimal,BBC72U123Test_prompt.txt,1,170/170/170/170,
GPT4o,minimal,BBC72U124Test_prompt.txt,1,172/172/172/172,
GPT4o,minimal,BBC72U125Test_prompt.txt,1,178/178/178/178,
GPT4o,minimal,BBC72U126Test_prompt.txt,1,275/275/275/275,
GPT4o,minimal,BBC72U127Test_prompt.txt,1,190/190/190/190,
GPT4o,minimal,BBC72U128Test_prompt.txt,1,282/282/282/282,
GPT4o,minimal,BBC72U129Test_prompt.txt,1,386/386/386/386,
GPT4o,minimal,BBC72U12Test_prompt.txt,1,193/193/193/193,
GPT4o,minimal,BBC72U130Test_prompt.txt,1,220/220/220/220,
GPT4o,minimal,BBC72U131Test_prompt.txt,1,223/223/223/223,
GPT4o,minimal,BBC72U132Test_prompt.txt,1,232/232/232/232,
GPT4o,minimal,BBC72U133Test_prompt.txt,1,204/204/204/204,
GPT4o,minimal,BBC72U134Test_prompt.txt,1,208/208/208/208,
GPT4o,minimal,BBC72U135Test_prompt.txt,1,251/251/251/251,
GPT4o,minimal,BBC72U136Test_prompt.txt,1,235/235/235/235,
GPT4o,minimal,BBC72U137Test_prompt.txt,1,214/214/214/214,
GPT4o,minimal,BBC72U138Test_prompt.txt,1,239/239/239/239,
GPT4o,minimal,BBC72U139Test_prompt.txt,1,194/194/194/194,
GPT4o,minimal,BBC72U13Test_prompt.txt,1,215/215/215/215,
GPT4o,minimal,BBC72U140Test_prompt.txt,1,232/232/232/232,
GPT4o,minimal,BBC72U141Test_prompt.txt,1,214/214/214/214,
GPT4o,minimal,BBC72U142Test_prompt.txt,1,218/218/218/218,
GPT4o,minimal,BBC72U143Test_prompt.txt,1,204/204/204/204,
GPT4o,minimal,BBC72U144Test_prompt.txt,1,214/214/214/214,
GPT4o,minimal,BBC72U145Test_prompt.txt,1,178/178/178/178,
GPT4o,minimal,BBC72U146Test_prompt.txt,1,185/185/185/185,
GPT4o,minimal,BBC72U147Test_prompt.txt,1,183/183/183/183,
GPT4o,minimal,BBC72U148Test_prompt.txt,1,180/180/180/180,
